,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
296,391 KR,391,ANGELO,3,2012-03-15 11:45:00,"A 20120315 A154-1, 2, 3 1145","A 20120315 A154-1, 2, 3 1145",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-15 11:45:00,391,-0.339121966,0.077158317,116.4705706,0.342301199,6974.279733,62.24792782,0.32736965,0.006671075,28.48115276,0.38462164,0.0,0.874275271,6252.799902,133.2055957,1954.376668,76.5082828,271.81699,12.9163311,774.4526729,18.70495288,400.2053913,4.149894402,6491.489936,102.745566,28.28104773,0.346929033,170.3806314,0.145523118,179.3920107,5.117265867,0.21222385,0.002643913,1.637948282,0.33147854,-5456.816818,328.8264206,-4417.528998,108.1270841,2267.566073,29.06853356,2546.888392,81.75264878,0.279125023,7.55e-05,29.99676824,0.458057907,0.064065744,0.079229658,0.0,5.127212774,7.376071715,0.274474563,612.6970497,46.00430444,3.772515084,0.161932835,0.0217508905447,0.0474913530324,0.260178916635,0.143751869747,0.0239564546433
298,393 KR,393,ANGELO,3,2012-03-16 10:15:00,"A 20120316 A155-1, 2, 3 1015","A 20120316 A155-1, 2, 3 1015",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-16 10:15:00,393,-0.338602378,0.03098537,83.99519086,2.799207612,1632.202099,64.09954972,0.39190154,0.017215426,10.30692308,0.140743078,7.64e-15,0.998947656,2488.931544,29.78291545,1002.043219,44.00901136,509.0533952,18.29822833,1414.980171,29.38811724,151.3488003,3.01202013,1624.579366,33.87983139,20.64895631,0.141115728,250.9779958,3.593608292,246.4850399,10.98259259,0.269531728,0.027413204,1.645692963,0.226490675,-5984.719646,175.0770582,-4635.103024,206.6668688,1069.9713,91.17560334,1284.357776,8.192490468,0.284362173,0.037985266,10.93437771,0.087871122,0.010335655,0.046105394,0.0,0.100481122,4.703947246,0.183543652,496.6918677,23.29394377,-1.024787241,0.220862521,0.0397404255926,0.0243496502217,0.0651131409893,0.0572205361966,0.0194206520271
300,395 KR,395,ANGELO,3,2012-03-17 12:15:00,"A 20120317 A156-1, 2, 3 1215","A 20120317 A156-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-17 12:15:00,395,0.174593475,0.06278436,222.1302947,7.637231123,2900.533608,31.91476076,0.616190111,0.018501322,20.44441148,0.196811989,0.0,0.433203065,78452.11468,945.3560463,7764.667952,867.3908828,503.099985,13.38751104,1275.47632,24.80289305,121.2384979,5.722838248,2601.024819,10.43110831,25.28763514,0.344116095,265.6643136,12.76631838,269.6046625,0.271420311,0.280753087,0.005287826,2.049522381,0.208796091,-8421.144713,45.74011606,-6775.869193,20.13551982,1261.671607,4.286328242,1405.789763,4.406994872,0.447156388,0.004455528,20.15100093,0.677067772,0.169271817,0.105863356,0.0,2.184126645,6.111451827,0.034384068,1696.062969,129.8131219,2.120131639,0.5719646,0.0358223901854,0.188681431234,0.104249074746,1.80361411649,0.0663160620879
302,397 KR,397,ANGELO,3,2012-03-21 11:45:00,"A 20120321 A157-1, 2, 3 1145","A 20120321 A157-1, 2, 3 1145",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-21 11:45:00,397,-0.408237153,0.063665782,148.6696362,5.362718779,2088.228377,68.30427444,0.449279705,0.026060835,16.0216212,0.352382831,7.64e-15,1.189723445,27476.74503,311.7124487,4611.717666,87.30117628,232.9205067,2.806521053,776.3199422,7.432812651,558.2178824,23.05868744,2028.326007,11.2819328,49.53332677,0.408657397,177.584729,4.293928713,176.2902511,4.36920501,0.303891407,0.008210046,3.040025095,0.487780698,-9264.402614,228.393305,-7488.063849,133.1204194,4327.35202,2.700037047,4871.651012,14.0822641,0.943618095,0.842774498,16.64858075,0.041783312,0.132855156,0.026409886,4.33e-14,1.944220534,6.40673521,0.157082869,1348.835423,113.9782679,-4.630783869,0.84729994,0.0218033337367,0.112064739284,0.0812953063606,0.63169036824,0.0527394650393
304,399 KR,399,ANGELO,3,2012-03-22 11:15:00,"A 20120322 A158-1, 2, 3 1115","A 20120322 A158-1, 2, 3 1115",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-22 11:15:00,399,-5.4794260895,0.0556580622215,341.64014795,4.02593780845,2684.7020715,66.0263924146,0.499292008,0.00966918205761,15.992233805,0.21377723926,0.0,0.631224866401,19634.52448,707.27773949,3811.1812155,165.178440019,657.89344935,11.276310853,1653.8819435,11.5559003668,178.3918158,3.76459142324,2525.2487415,23.3272537756,44.481197685,0.287178425159,363.00804975,5.56946880562,366.86573575,6.91735957148,0.383088606,0.0209658220334,3.2760994,0.271462092726,-8182.7952015,109.168225436,-6683.0837815,63.6191864842,356.8553835,11.7392925254,546.243136,2.53512330085,0.401097163,0.0288620524655,15.132536775,0.305540198236,0.1754208395,0.0198933601657,2.165e-14,3.8944066587,4.9245328495,0.0352716796203,843.68881655,52.5319881638,-1.319495961,2.60899598072,0.0464501013242,0.0926117035366,0.101211969559,0.451397717795,0.0329882327271
306,401 KR,401,ANGELO,3,2012-03-24 11:10:00,"A 20120324 A159-1, 2, 3 1110 + SNOW MELT","A 20120324 A159-1, 2, 3 1110 + SNOW MELT",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-24 11:10:00,401,-9.9531999,0.063820253,106.2724671,3.675954687,1696.142013,14.95707033,0.339642635,0.019516037,7.381691266,0.024558575,0.0,0.928232903,3015.426448,46.97590485,1464.054423,102.1846966,331.0577276,1.91863586,1215.460639,8.716967522,182.6637369,0.322034375,1604.169713,2.129598016,24.8291809,0.556205408,204.3834754,1.680841148,218.4402528,6.79325095,0.127811756,0.006928782,1.536503299,0.100383413,-8577.896551,87.7488426,-7108.016197,209.4846462,-1542.431511,2.672720196,-1478.146411,9.728395977,0.337997647,0.081731175,6.806505885,0.149971376,0.238034484,0.0,0.0,1.180065703,2.817907794,0.025980701,588.0772845,39.46361235,0.269216777,0.677255136,0.0341368197766,0.0355765224789,0.064295122097,0.0693246540395,0.022993821824
308,403 KR,403,ANGELO,3,2012-03-27 12:00:00,"A 20120327 A160-1, 2, 3 1200","A 20120327 A160-1, 2, 3 1200",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-27 12:00:00,403,-7.967549294,0.020893264,152.0125832,2.38629994,1836.467314,49.28275584,0.470153459,0.012768416,8.017425351,0.019218003,4.556463403,1.364921904,23058.3353,126.0256303,2929.751223,122.6157957,316.9578753,4.065192176,939.2191791,23.66093261,292.8700786,2.86556012,1652.780907,23.26035075,22.90571778,1.136412775,362.0959319,2.787462521,361.6898062,8.030869342,0.226335192,0.006928782,2.286429418,0.276905092,-7321.505016,527.107226,-5818.045256,140.1707503,-1336.927238,2.810807991,-1303.806839,3.796612746,0.30702814,0.024009888,7.561783537,0.795167598,0.969793809,0.063891123,0.0,3.638724669,2.73009488,0.012227733,1237.431509,151.8470675,3.239090593,7.110990274,0.0263784402546,0.0711929547189,0.0662434587526,0.530111128547,0.0483835720019
310,405 KR,405,ANGELO,3,2012-03-28 13:20:00,"A 20120328 A161-1, 2, 3 1320","A 20120328 A161-1, 2, 3 1320",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-28 13:20:00,405,-6.006662803,0.028922116,126.5391003,4.632229295,1907.827215,43.65847557,0.507659327,0.024474946,7.661192696,0.08808587,4.551078695,1.181520524,19258.01885,1152.993763,2427.059247,97.45410384,444.3795425,10.37844222,1196.108024,6.106782589,400.2096848,0.414823941,1673.269298,18.47487475,21.43195556,0.588634722,317.9511601,4.378529816,326.1557202,8.831681242,0.153241981,0.012169784,1.393338008,0.113144016,-8724.000845,455.3146533,-7422.127368,19.67927985,-1128.349121,8.309175463,-1093.569367,10.06434938,0.39802127,0.012899217,6.693674116,0.138060841,0.190061989,0.049083024,6.59e-14,0.477235784,2.733225619,0.032107493,1196.839985,62.45937623,7.779554912,6.685772147,0.0335932919081,0.0589775397021,0.0670646334638,0.442741853361,0.0467964434135
312,407 KR,407,ANGELO,3,2012-03-30 11:05:00,"A 20120329-30 A162-1, 2, 3 1105","A 20120329-30 A162-1, 2, 3 1105",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-30 11:05:00,407,-4.208209328,0.012955648,129.1039722,3.878285725,1539.04515,59.09009455,0.451452419,0.011510648,6.89656033,0.02740121,3.945399129,1.086652051,10547.83229,386.9187443,2082.384164,132.9043482,480.5219908,8.326058828,1467.692554,6.404556466,127.2118717,0.349325424,1355.125272,15.53749817,18.1375972,0.505747955,257.1229828,6.646905982,259.0185463,1.933778737,0.16529114,0.010393173,1.269841029,0.175670972,-7897.642502,6.471593059,-6451.939736,206.9996959,-1647.627373,0.861915165,-1548.347368,2.016399082,0.328730483,0.046448022,5.9866351,0.061529318,0.334201262,0.014641716,0.0,0.529330815,3.075888358,0.154539929,560.7347802,52.96959846,2.664888913,0.879488424,0.0412208792254,0.0506019351852,0.0543134209018,0.242494664347,0.0219247299058
314,409 KR,409,ANGELO,3,2012-03-31 10:30:00,"A 20120331 A163-1, 2, 3 1030","A 20120331 A163-1, 2, 3 1030",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-31 10:30:00,409,-2.02644574,0.069111997,212.3685798,4.936548336,3439.382821,15.09767734,0.591720369,0.024882175,12.3787974,0.092025269,5.165200798,1.004289695,13773.76951,111.8492953,2407.389002,10.54649636,714.6573306,4.424295145,1934.76672,33.18969666,95.52390452,1.99770477,2990.252994,11.93309233,27.65481106,0.871964519,353.766552,0.027878786,359.248108,3.681004701,0.437187177,0.005418663,2.728200581,0.06295231,-6994.440104,42.70764947,-5819.840601,192.9270553,-2442.74948,19.50912618,-2380.424765,7.672632658,0.46358929,0.017614477,10.59381225,0.256507312,0.148096547,0.029283432,6.59e-14,11.747203,2.797767678,0.03975952,786.6093481,79.41389699,-1.487093812,0.114322176,0.0543388907146,0.0584995527486,0.11984934,0.316658961035,0.0307564255107
316,411 KR,411,ANGELO,3,2012-04-01 11:00:00,"A 20120331,0401 A164-1, 2, 3 1100","A 20120331,0401 A164-1, 2, 3 1100",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-04-01 11:00:00,411,2.452879397,0.142101565,526.1010535,5.947655204,6605.154182,4.00729969,1.366761584,0.006804324,38.00799548,0.194234782,-1.16e-14,0.936418634,225558.1001,3793.66307,23657.83532,1860.933419,1747.949674,24.81328226,4084.678982,50.1061546,230.8917183,0.998852385,6284.694877,60.63846765,40.29195399,0.256980979,1326.617248,19.88932944,1320.891008,6.661298989,0.511037541,0.006928782,3.743941769,0.201617532,-11640.27169,115.3652296,-9595.959963,125.156118,-64152.43337,9.475708183,-41956.5504,24.33456382,1.368492389,0.070512108,37.81588714,0.52122529,0.940039896,0.014808099,6.59e-14,6.15785917,6.237442958,0.177470159,5052.644412,332.044622,-3.479073947,7.898417276,0.114720251549,0.574885398276,0.25189057067,5.1855807213,0.197558396509
318,413 KR,413,ANGELO,3,2012-04-10 10:05:00,"A 20120401,0410 A165-1, 2, 3 1005","A 20120401,0410 A165-1, 2, 3 1005",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-10 10:05:00,413,0.428300167,0.033073398,247.1043588,9.611546793,9598.862702,47.45486475,2.167092449,0.016711831,29.85340983,0.496274815,-1.16e-14,0.585957333,49239.76936,831.1222292,28643.99507,1488.700987,300.07071,0.714908053,860.3908648,43.0825601,31087.66607,420.074739,9251.044664,6.651934034,35.75282754,0.036803005,296.6004563,2.228014341,294.5979376,8.190121708,0.316886666,0.029758231,1.308363556,0.364527901,-13996.00636,147.397867,-11224.17836,71.24080548,27050.18541,34.14272267,30404.50394,9.542433894,2.162964849,0.056095336,28.69742522,2.356157263,0.146330874,0.04409153,6.59e-14,5.444610245,3.809244231,0.163743043,12035.46224,894.1849836,-0.501519468,0.142997045,0.0241645076333,0.696049080201,0.370781870133,1.13202229759,0.470586573584
320,415 KR,415,ANGELO,3,2012-04-11 13:10:00,"A 20120411 A166-1, 2, 3 1310","A 20120411 A166-1, 2, 3 1310",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-11 13:10:00,415,0.151716102,0.045299151,228.3101598,5.523801837,8131.026282,23.46379424,0.674159987,0.003603199,24.69652805,0.117273239,-1.16e-14,1.171414622,9488.80255,2135.920455,11264.0762,322.2740635,303.507608,2.428708648,1034.605308,13.99744488,11821.57432,190.3823562,7916.173114,33.11892087,43.7962197,0.161186492,216.7930543,2.053771927,219.0678447,5.637533776,0.195740386,0.015723006,1.41002321,0.163761076,-5963.988108,34.70367074,-4777.420488,12.45813838,5824.748869,7.73909958,6065.194829,0.657654228,0.566710671,0.048073974,24.58078038,0.309521864,0.173433277,0.004991494,6.59e-14,10.50054626,4.278150741,0.087248622,2854.100516,234.0442254,2.577189385,4.590997488,0.0290574073778,0.27371705166,0.317280218409,0.218147570624,0.111595330176
322,417 KR,417,ANGELO,3,2012-04-12 11:25:00,"A 20120412 A167-1, 2, 3 1125","A 20120412 A167-1, 2, 3 1125",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-12 11:25:00,417,0.601106691,0.018338629,344.7266617,3.183012672,3843.802449,17.90102954,0.562929709,0.010402368,16.9181017,0.228140478,0.0,0.333899821,80195.06907,1573.132142,10478.20766,371.2785268,207.0615816,0.813844585,1115.376278,36.34361255,813.7022628,10.34330748,3611.997695,58.54558685,23.22639726,0.1208632,187.7047528,4.208032314,189.5531679,1.18301758,0.204166273,0.049034458,2.01138858,0.439815461,-7660.3045,38.61216634,-6346.493006,184.5492911,4563.227533,4.82441659,4729.261473,16.54383845,0.423089312,0.054523582,16.98515807,0.246472052,0.320964548,0.054240902,0.0,0.421063751,2.662109756,0.015252352,2377.87682,151.608047,-1.648722864,3.278367618,0.0313259004558,0.254620446138,0.144768867616,1.84368463792,0.092974983662
324,419 KR,419,ANGELO,3,2012-04-13 11:15:00,"A 20120413 A168-1, 2, 3 1115 +SNOWMELT","A 20120413 A168-1, 2, 3 1115 +SNOWMELT",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-13 11:15:00,419,0.195951319,0.032617213,193.0691169,1.802884697,2436.73565,37.26085677,0.309132185,0.005469233,6.945023046,0.024930132,0.0,4.072683741,17610.88389,230.1364308,3577.394983,182.0061487,231.6182457,1.529119069,1009.727914,1.697518364,368.0372396,0.032749259,2278.223057,0.954647387,21.09840765,0.155746048,168.1047761,0.236969683,164.8420863,4.832171808,0.094193589,0.0,0.712643065,0.025095853,-5243.704672,94.55336468,-4354.677788,24.90435282,1706.796976,9.338444792,1721.27379,9.523430469,0.182591559,0.024064086,7.286170084,0.184486587,0.152713422,0.01963321,0.0,4.880851409,1.495733575,0.008427571,870.14468,38.7863876,-0.475308152,3.643217599,0.0283587133286,0.0869306980869,0.0913111801246,0.404874220631,0.034022656988
326,421 KR,421,ANGELO,3,2012-04-14 15:45:00,"A 20120414 A169-1, 2, 3 1545","A 20120414 A169-1, 2, 3 1545",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-30 00:00:00,,,,2012-04-14 15:45:00,421,0.390533267,0.011176528,237.312326,1.799046439,2683.340409,39.39632568,0.37730738,0.014753011,11.11042878,0.19102059,0.0,0.579521758,33158.14253,244.1369477,5557.253688,318.7699208,407.5986677,4.477427727,1251.487447,20.11873617,908.9567203,9.349913307,2638.086295,77.85883782,23.02761286,0.740113755,375.7597948,1.664405147,383.8922993,12.00307837,0.191228896,0.014035225,2.1025932,0.403235065,-13692.71945,803.8913475,-11025.37768,85.57338811,2915.008648,22.79149369,2919.944293,69.88780852,0.254576355,0.004823657,12.10618579,0.163605138,0.420409844,0.029449815,0.0,1.823326087,2.639040058,0.123182128,1236.069196,43.18768452,-5.483101079,0.291653604,0.0351486506927,0.135041264618,0.105734498704,0.762305696765,0.0483303055636
328,423 KR,423,ANGELO,3,2012-04-29 10:15:00,"A 20120429 A170-1, 2, 3 1015","A 20120429 A170-1, 2, 3 1015",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-04-29 10:15:00,423,0.963084511,0.074677452,318.8376776,5.374109768,4658.289237,66.7268126,4.762830932,0.040212522,20.46835791,0.211380123,0.0,1.569575182,13616.687,150.2220998,6261.813471,29.2595921,456.7105193,2.501994969,979.8824931,15.55678511,19932.22499,210.3211964,4297.089773,4.106207669,86.64145286,0.123743436,467.7329576,6.403174653,471.0016519,3.922158285,0.255579455,0.012169784,7.217658067,0.06295231,-28350.31319,38.49814955,-22708.67454,372.346665,3146.508427,7.534647202,3139.783054,20.00924865,4.811506386,0.008021362,21.10669911,0.031829004,0.275217306,0.004825111,0.0,5.768052438,6.84603374,0.00912556,34008.98941,3083.97992,-0.955911833,4.110693428,0.02752048976,0.152162067345,0.172227358102,0.31304763413,1.32975148593
330,425 KR,425,ANGELO,3,2012-05-05 13:10:00,"A20120505 A171-1, 2, 3 1310","A20120505 A171-1, 2, 3 1310",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-12 00:00:00,,,,2012-05-05 13:10:00,425,0.328342552,0.024953308,585.6358461,2.257992452,3128.531717,49.00154182,1.753451191,0.029377152,13.4151079,0.031886754,1.16e-14,1.296900829,7341.280895,237.6526555,3453.934532,271.3325881,2017.5551,34.33977101,4783.286709,66.56524291,5817.067548,51.9348658,2914.850206,2.007207326,160.5229885,2.319122663,270.6893913,2.836354422,269.9162846,1.155717174,0.276293783,0.017410786,4.592969213,0.226288032,-11231.29834,33.28074119,-9022.642592,156.3491597,2280.233859,7.639346605,2341.435877,6.187650769,1.64967307,0.027207593,13.9612153,0.196498488,0.356858331,0.103157543,0.0,3.23781943,6.176480075,0.062819008,10488.68138,714.1487679,-1.160022749,2.507164555,0.134340998866,0.0839306091276,0.116827196256,0.168776047776,0.410107441958
332,427 KR,427,ANGELO,3,2012-06-05 11:35:00,"A 20120605 A172-1, 2, 3 1135","A 20120605 A172-1, 2, 3 1135",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-06-05 11:35:00,427,0.262242994,0.077368942,465.2720073,0.82577383,7991.412994,35.72296763,6.785202862,0.105961877,26.99149597,0.360683367,0.0,0.222549876,24609.71986,20.04126792,8780.303983,562.1521034,316.8670633,0.314764745,1542.196758,12.50581193,22908.87124,68.41865925,7525.796419,25.28591668,200.1441269,1.186763552,341.6185121,0.254133861,345.8959016,3.840257068,0.56173728,0.045481236,3.513235793,0.314761548,-39525.29402,681.7687227,-32052.43703,80.73942056,7199.6603,33.16539084,7273.070032,46.71584707,6.739259086,0.118694479,27.03565815,0.71240205,0.946446577,0.034441309,-6.59e-14,1.251639746,4.17647823,0.009151411,48993.83183,5048.081742,-0.216950243,1.692194587,0.0433133670468,0.213361386787,0.301633920474,0.565777459581,1.91565882455
334,429 KR,429,ANGELO,3,2012-06-25 11:35:00,"A 20120625 A173-1, 2, 3 1135","A 20120625 A173-1, 2, 3 1115",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-06-25 11:35:00,429,0.548308394,0.038866945,378.0822995,4.30378406,8275.760731,46.05758262,2.818221801,0.004556835,28.14129133,0.200613923,0.0,0.482443088,10718.52129,197.6170711,6946.579199,348.0830484,1721.970331,5.29310447,3069.587717,14.44237846,2772.761874,40.46716711,8055.779473,98.84884126,327.7945895,7.887470586,1268.684108,9.720022036,1285.505931,24.82516891,1.302746744,0.066445244,16.11698167,0.515953727,-89176.98175,1777.556737,-73708.39863,1584.26788,16686.3699,10.71849834,16743.99429,81.77648665,2.804961599,0.195601997,27.70851267,0.461419199,0.800914693,0.083857099,0.0,1.414946343,13.67176384,0.323013786,11274.9252,852.97121,4.567498299,3.977506206,0.0862109058258,0.168801874536,0.322875641278,0.246418804457,0.44084957532
336,431 KR,431,ANGELO,3,2012-10-22 13:30:00,"A 20121022 A174-1, 2, 3 1330","A 20121022 A174-1, 2, 3 1330",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-22 13:30:00,431,-0.526346184,0.059395261,29.95238668,21.28752816,374.8709803,667.6811591,0.306363764,0.26089942,1.18941566,1.554455736,1.16e-14,0.219579611,46.08461159,8.69350683,15.71743722,5.733166916,0.980134818,1.484047982,15.25606851,0.50849553,15.84428957,3.798913988,-53.35899042,0.073434414,1.192539555,0.305304925,0.430326329,0.216060593,0.103088485,0.323054801,0.009683693,0.008705393,0.070546851,0.113144016,-28.40974801,5.124674701,-23.158345,4.020754462,-6.860621127,0.073372023,-5.608468489,0.421468809,-0.037607549,0.014741963,-0.328914465,0.089962553,0.001030019,0.024458321,0.0,6.500100874,0.048091636,0.022154687,149.8496802,42.31924337,6.967631464,1.23792429,0.000428474312138,0.000381933724446,-0.00213862833603,0.00105948522045,0.00585912249582
338,433 KR,433,ANGELO,3,2012-10-23 12:30:00,"A 20121023 A175-1, 2, 3 1230","A 20121023 A175-1, 2, 3 1230",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-23 12:30:00,433,-0.085288232,0.037315917,302.9822877,5.522156869,3277.746212,18.89406652,1.457528059,0.00615482,9.529748851,0.099075899,1.16e-14,0.409496573,25642.51914,349.9115271,3303.984272,209.5526043,1124.38812,2.670553505,1577.787856,6.510953628,2026.807399,0.480322458,3051.987987,3.70231839,251.2588439,0.467558171,769.9984001,0.925617313,740.2596088,37.87476283,0.826485424,0.027892789,6.631566396,0.415144961,-36141.7849,1787.359141,-29759.72385,437.2010052,3615.503116,3.243208282,3618.621818,0.106554916,1.284864454,0.022438134,9.721101565,0.184587953,0.259998434,0.044257914,0.0,5.209276605,10.2880601,0.050565423,6808.830912,758.4990216,3.500659998,4.336319373,0.0443129608297,0.0802868178096,0.122323678519,0.589521515029,0.266225288659
340,435 KR,435,ANGELO,3,2012-10-24 11:45:00,"A 20121024 A176-1, 2, 3 1145","A 20121024 A176-1, 2, 3 1145",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-24 11:45:00,435,-0.001195774,0.019114143,284.0581426,2.394524779,3012.165389,60.43464905,0.711544924,0.005732127,9.098482084,0.04070116,4.273598855,1.496083619,12603.33032,180.318466,2335.032912,130.6120548,320.4183364,2.98092107,1062.69254,5.59897795,1368.524543,6.260566587,2904.195686,14.52165544,144.2928042,1.199351246,228.2268016,1.193794592,231.6706882,6.979803722,0.423540973,0.001776611,3.947987477,0.289240342,-14130.5318,192.7765498,-10984.28835,21.92098162,2832.500421,9.449327231,2974.957639,18.76656043,0.545766165,0.067314403,8.172165249,0.064519622,0.172136873,0.009816605,0.0,5.830792975,4.96205746,0.019130068,2882.978522,190.1162413,3.065758554,3.153481016,0.0298462513322,0.0567412997616,0.116400163095,0.289750564057,0.11272446021
342,437 KR,437,ANGELO,3,2012-10-29 12:00:00,"A 20121029 A177-1, 2, 3 1200 ON 20121103","A 20121029 A177-1, 2, 3 1200 ON 20121103",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-11-19 00:00:00,10/31/12 (?),,,2012-10-29 12:00:00,437,-0.232411875,0.014429695,283.2112568,4.856356156,2901.763536,10.47302501,0.38985656,0.011413673,6.380672435,0.04880211,-11.32753355,0.718027879,15052.84579,340.7832825,1797.483534,137.3176821,161.4910645,15.53970002,715.6408524,1.624974844,462.3059067,3.932981265,2544.095998,1.148560137,57.16541535,0.215057557,120.0287268,5.214340768,129.6129507,3.66678574,0.366812923,0.038941088,2.633748628,0.577816069,-12085.24271,125.5917756,-10196.00489,93.13421298,3395.998028,16.7227927,3544.431189,17.182362,0.194364703,0.002062926,3.464765945,0.171226613,0.192088722,0.025768588,-93.09356184,0.90611379,3.245400085,0.031147758,888.1534231,99.93895244,-19.82436732,1.344488216,0.0200991311601,0.0436788498762,0.1019673676,0.346064924712,0.0347267988432
344,439 KR,439,ANGELO,3,2012-11-14 14:00:00,"A 20121114 A178-1, 2, 3 1400","A 20121114 A178-1, 2, 3 1400",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-11-19 00:00:00,,,,2012-11-14 14:00:00,439,-0.194136796,0.019099887,256.5985297,5.003169531,2201.735224,18.29319127,0.664852199,0.029288554,9.052186657,0.101164788,-8.522984305,0.572176415,28284.6976,547.6706076,3521.540402,191.3517461,206.4400642,2.762527836,800.31632,1.200595253,1411.355343,18.35391257,2007.105187,15.19633412,87.32672848,0.054464446,169.2865532,0.182818001,171.7037995,1.516878791,0.460614615,0.062025924,2.873851069,0.346689641,-18667.37206,214.2007799,-14943.37902,307.1284954,5331.897283,31.27286669,5663.588673,10.87827284,0.442045672,0.094681203,5.899781937,0.108297174,0.155612826,0.01943563,-93.09356184,5.035055532,5.509157359,0.005021643,2570.961704,146.9394704,-17.30967915,6.405508314,0.0224772840054,0.0855734317686,0.080444775895,0.650265197824,0.100524602626
